target_id	length	eff_length	est_counts	tpm
ENSMUST00000144784.8	2843	2664	5.32534	0.670725
ENSMUST00000151642.8	932	753	0	0
ENSMUST00000137419.2	842	663	29.915	15.1394
ENSMUST00000127100.2	600	421	9.51765	7.58541
ENSMUST00000093369.5	3994	3815	1403	123.394
ENSMUST00000194186.6	1189	1010	0	0
ENSMUST00000239380.2	1828	1649	0	0
ENSMUST00000094489.5	1609	1430	0	0
ENSMUST00000020775.9	2476	2297	0	0
ENSMUST00000146941.2	758	579	17.0816	9.89876
ENSMUST00000107923.10	2443	2264	0	0
ENSMUST00000178105.3	2187	2008	437.918	73.1747
ENSMUST00000111824.8	2603	2424	0	0
ENSMUST00000065889.10	3471	3292	0	0
ENSMUST00000137494.8	2205	2026	0	0
ENSMUST00000111819.8	3090	2911	0	0
ENSMUST00000111818.8	3255	3076	0	0
ENSMUST00000139842.2	1066	887	0	0
ENSMUST00000144727.8	2094	1915	0	0
ENSMUST00000127351.8	1877	1698	0	0
ENSMUST00000127289.8	678	499	0	0
ENSMUST00000128963.2	533	354	0	0
ENSMUST00000149012.8	409	230	0	0
ENSMUST00000156863.2	511	332	0	0
ENSMUST00000111821.9	3388	3209	0	0
ENSMUST00000106697.8	3232	3053	0	0
ENSMUST00000106696.2	1508	1329	0	0
ENSMUST00000152252.8	430	251	0	0
ENSMUST00000136336.2	733	554	0	0
ENSMUST00000020928.13	3273	3094	0	0
ENSMUST00000135192.8	4622	4443	10.8684	0.820768
ENSMUST00000138407.8	2973	2794	0	0
ENSMUST00000124289.8	1627	1448	0	0
ENSMUST00000126634.8	2534	2355	0	0
ENSMUST00000027833.12	4351	4172	0	0
ENSMUST00000150298.2	457	278	0	0
ENSMUST00000152403.2	657	478	0	0
ENSMUST00000133909.2	2505	2326	0	0
ENSMUST00000122845.8	2578	2399	64.1316	8.96961
ENSMUST00000142765.2	520	341	0	0
ENSMUST00000190827.7	2834	2655	9.4484	1.19406
ENSMUST00000041543.9	2553	2374	193.552	27.3557
ENSMUST00000186451.2	2277	2098	0	0
ENSMUST00000187382.2	581	402	0	0
ENSMUST00000111080.8	1353	1174	0	0
ENSMUST00000154183.2	683	504	5	3.32867
ENSMUST00000150603.8	748	569	0	0
ENSMUST00000144303.2	483	304	22	24.2818
ENSMUST00000129356.2	602	423	0	0
ENSMUST00000041388.11	3011	2832	0	0
ENSMUST00000077523.4	2697	2518	0	0
ENSMUST00000199832.2	1268	1089	0	0
ENSMUST00000157075.8	376	197	0	0
ENSMUST00000018429.12	3659	3480	0	0
ENSMUST00000108557.10	3655	3476	0	0
ENSMUST00000108556.2	3391	3212	0	0
ENSMUST00000179806.2	875	696	28	13.4983
ENSMUST00000130678.2	467	288	0	0
ENSMUST00000146248.2	513	334	0	0
ENSMUST00000054384.6	9279	9100	3	0.110614
ENSMUST00000152207.2	867	688	0	0
ENSMUST00000041226.11	14091	13912	0	0
ENSMUST00000160630.2	955	776	0	0
ENSMUST00000098084.11	2099	1920	0	0
ENSMUST00000167935.10	6738	6559	0	0
ENSMUST00000209069.2	550	371	0	0
ENSMUST00000130583.2	557	378	0	0
ENSMUST00000084647.13	2051	1872	0	0
ENSMUST00000129766.9	810	631	0	0
ENSMUST00000208019.2	566	387	0	0
ENSMUST00000123638.2	631	452	0	0
ENSMUST00000129658.2	482	303	0	0
ENSMUST00000207977.2	429	250	0	0
ENSMUST00000239135.2	1364	1185	0	0
ENSMUST00000196391.5	1877	1698	0	0
ENSMUST00000179412.2	1881	1702	0	0
ENSMUST00000132191.8	262	83.0016	0	0
ENSMUST00000138591.8	409	230	0	0
ENSMUST00000141123.8	438	259	0	0
ENSMUST00000024099.11	2186	2007	0	0
ENSMUST00000196208.5	1911	1732	10	1.93724
ENSMUST00000085934.4	2176	1997	0	0
ENSMUST00000150983.2	3687	3508	0	0
ENSMUST00000125195.8	360	181	0	0
ENSMUST00000137126.2	254	75.0077	0	0
ENSMUST00000052825.7	1037	858	0	0
ENSMUST00000238804.2	402	223	0	0
ENSMUST00000075895.9	1917	1738	0	0
ENSMUST00000111252.4	2844	2665	5.35948	0.674771
ENSMUST00000133546.8	368	189	4.80493	8.53015
ENSMUST00000127662.2	642	463	0	0
ENSMUST00000147799.8	855	676	45.8356	22.7503
ENSMUST00000133081.2	599	420	0	0
ENSMUST00000040873.12	3024	2845	3.87847e-07	4.57414e-08
ENSMUST00000199243.5	2988	2809	0.151366	0.0180804
ENSMUST00000197466.5	2972	2793	48.7663	5.85842
ENSMUST00000198526.5	3001	2822	0.00142134	0.000168995
ENSMUST00000196109.5	1660	1481	0	0
ENSMUST00000199756.3	808	629	30.9833	16.5276
ENSMUST00000196960.2	666	487	0	0
ENSMUST00000197144.2	835	656	0	0
ENSMUST00000197409.2	416	237	0	0
ENSMUST00000200643.2	884	705	0	0
ENSMUST00000197376.5	600	421	0	0
ENSMUST00000199365.5	599	420	0	0
ENSMUST00000199605.2	931	752	0	0
ENSMUST00000196576.2	516	337	15.0976	15.0317
ENSMUST00000199473.2	2004	1825	0	0
ENSMUST00000196394.2	767	588	0	0
ENSMUST00000223263.2	689	510	0	0
ENSMUST00000197484.2	476	297	0	0
ENSMUST00000139629.2	3236	3057	0	0
ENSMUST00000056406.7	4107	3928	0	0
ENSMUST00000130178.2	525	346	0	0
ENSMUST00000143795.2	368	189	0	0
ENSMUST00000139129.9	5362	5183	54.5457	3.5311
ENSMUST00000079866.11	2948	2769	0	0
ENSMUST00000171976.2	645	466	0	0
ENSMUST00000107920.10	1209	1030	0	0
ENSMUST00000134824.9	896	717	46.0483	21.5489
ENSMUST00000172186.2	401	222	27.4061	41.4214
ENSMUST00000132983.3	759	580	0	0
ENSMUST00000187584.7	9916	9737	588.234	20.2701
ENSMUST00000191104.7	9904	9725	2046.45	70.6062
ENSMUST00000187691.7	2813	2634	0	0
ENSMUST00000185702.7	5595	5416	0	0
ENSMUST00000185331.7	5529	5350	0	0
ENSMUST00000239451.2	5894	5715	0	0
ENSMUST00000212888.2	5643	5464	0	0
ENSMUST00000189228.2	446	267	0	0
ENSMUST00000191527.7	659	480	0	0
ENSMUST00000185264.7	601	422	0	0
ENSMUST00000185529.2	528	349	0	0
ENSMUST00000191367.2	711	532	0	0
ENSMUST00000188942.2	1852	1673	0	0
ENSMUST00000191264.7	1373	1194	0	0
ENSMUST00000186381.7	657	478	0	0
ENSMUST00000189571.2	635	456	0	0
ENSMUST00000190389.7	426	247	0	0
ENSMUST00000187281.7	586	407	0	0
ENSMUST00000188436.2	2903	2724	0	0
ENSMUST00000191204.7	515	336	0	0
ENSMUST00000188208.2	412	233	0	0
ENSMUST00000190599.2	405	226	0	0
ENSMUST00000169786.8	9966	9787	3.31637	0.113696
ENSMUST00000057423.6	1947	1768	0	0
ENSMUST00000140762.2	634	455	0	0
ENSMUST00000146502.2	1439	1260	0	0
ENSMUST00000109384.10	1923	1744	287	55.2162
ENSMUST00000018466.4	2302	2123	0	0
ENSMUST00000132602.2	2089	1910	0	0
ENSMUST00000018521.11	4583	4404	0	0
ENSMUST00000143052.2	3915	3736	0	0
ENSMUST00000207740.2	473	294	0	0
ENSMUST00000120267.9	6459	6280	0	0
ENSMUST00000143630.8	2501	2322	0	0
ENSMUST00000124617.2	608	429	0	0
ENSMUST00000122116.8	2083	1904	0	0
ENSMUST00000139609.8	2655	2476	0	0
ENSMUST00000131988.2	423	244	0	0
ENSMUST00000123970.2	637	458	0	0
ENSMUST00000134531.2	878	699	0	0
ENSMUST00000153327.2	706	527	0	0
ENSMUST00000151297.8	829	650	0	0
ENSMUST00000140059.2	377	198	0	0
ENSMUST00000146445.2	584	405	0	0
ENSMUST00000123835.2	518	339	0	0
ENSMUST00000140553.2	459	280	0	0
ENSMUST00000207121.2	358	179	0	0
ENSMUST00000209093.2	374	195	0	0
ENSMUST00000131964.2	1505	1326	0	0
ENSMUST00000018522.13	3180	3001	0	0
ENSMUST00000133149.2	1844	1665	0	0
ENSMUST00000154812.8	3163	2984	0	0
ENSMUST00000132377.2	347	168	0	0
ENSMUST00000142564.2	325	146	0	0
ENSMUST00000125297.2	805	626	0	0
ENSMUST00000124120.2	625	446	0	0
ENSMUST00000130914.8	504	325	0	0
ENSMUST00000028398.14	2249	2070	56	9.07714
ENSMUST00000153614.8	1317	1138	0	0
ENSMUST00000138864.2	632	453	0	0
ENSMUST00000121433.2	1235	1056	0	0
ENSMUST00000153266.2	537	358	0	0
ENSMUST00000018353.14	5232	5053	0	0
ENSMUST00000137866.2	694	515	0	0
ENSMUST00000088291.5	4098	3919	0	0
ENSMUST00000134078.8	428	249	0	0
ENSMUST00000153319.2	704	525	0	0
ENSMUST00000109897.8	3942	3763	0	0
ENSMUST00000101613.3	3735	3556	170	16.0405
ENSMUST00000144426.2	361	182	0	0
ENSMUST00000145704.2	717	538	0	0
ENSMUST00000142325.8	847	668	0	0
ENSMUST00000133007.2	818	639	0	0
ENSMUST00000133014.8	563	384	0	0
ENSMUST00000137292.8	382	203	0	0
ENSMUST00000009234.16	4085	3906	0	0
ENSMUST00000024119.11	2168	1989	0	0
ENSMUST00000199121.2	366	187	0	0
ENSMUST00000197816.2	828	649	0	0
ENSMUST00000199564.2	364	185	0	0
ENSMUST00000045196.4	2712	2533	41	5.431
ENSMUST00000125473.8	731	552	0	0
ENSMUST00000126255.2	679	500	0	0
ENSMUST00000111240.8	1395	1216	0	0
ENSMUST00000130403.2	460	281	0	0
ENSMUST00000138046.8	825	646	0	0
ENSMUST00000127231.2	705	526	0	0
ENSMUST00000126378.8	897	718	0	0
ENSMUST00000138107.8	428	249	15	20.2127
ENSMUST00000156763.8	965	786	0	0
ENSMUST00000130289.2	765	586	0	0
ENSMUST00000040005.13	1228	1049	0	0
ENSMUST00000039991.14	3330	3151	11	1.17132
ENSMUST00000141517.2	637	458	0	0
ENSMUST00000149847.2	1815	1636	0	0
ENSMUST00000156646.3	365	186	0	0
ENSMUST00000061244.15	4340	4161	0	0
ENSMUST00000144296.8	3894	3715	0	0
ENSMUST00000111055.9	4296	4117	0	0
ENSMUST00000166239.8	3741	3562	0	0
ENSMUST00000111054.2	3784	3605	0	0
ENSMUST00000135760.8	2189	2010	0	0
ENSMUST00000106146.8	1483	1304	0	0
ENSMUST00000106145.10	1644	1465	53.8063	12.3233
ENSMUST00000033276.11	1762	1583	0	0
ENSMUST00000144789.2	598	419	0	0
ENSMUST00000106144.8	1045	866	51.1937	19.8349
ENSMUST00000209636.2	323	144	0	0
ENSMUST00000153698.3	371	192	0	0
ENSMUST00000124759.2	352	173	0	0
ENSMUST00000151348.2	512	333	0	0
ENSMUST00000045127.12	2322	2143	0	0
ENSMUST00000131974.2	873	694	0	0
ENSMUST00000051272.8	775	596	0	0
ENSMUST00000149254.9	3033	2854	0	0
ENSMUST00000129859.2	1962	1783	0	0
ENSMUST00000110394.8	2271	2092	0	0
ENSMUST00000002063.15	4600	4421	0	0
ENSMUST00000110393.2	731	552	0	0
ENSMUST00000175663.8	1493	1314	0	0
ENSMUST00000177372.8	2272	2093	0	0
ENSMUST00000142740.2	659	480	0	0
ENSMUST00000103060.10	2050	1871	0	0
ENSMUST00000047186.10	3338	3159	0	0
ENSMUST00000106689.2	1220	1041	0	0
ENSMUST00000153738.2	237	58.1281	0	0
ENSMUST00000033282.5	1244	1065	110	34.6557
ENSMUST00000157077.2	804	625	0	0
ENSMUST00000132885.2	253	74.0093	0	0
ENSMUST00000151711.2	825	646	0	0
ENSMUST00000140472.2	520	341	0	0
ENSMUST00000142663.8	4735	4556	0	0
ENSMUST00000107654.8	4422	4243	0	0
ENSMUST00000014562.14	4953	4774	0	0
ENSMUST00000211347.2	4726	4547	0	0
ENSMUST00000107653.8	4702	4523	0	0
ENSMUST00000145776.8	4918	4739	0	0
ENSMUST00000138480.2	839	660	0	0
ENSMUST00000211571.2	660	481	0	0
ENSMUST00000153789.8	1602	1423	0	0
ENSMUST00000130365.2	760	581	0	0
ENSMUST00000143627.2	657	478	0	0
ENSMUST00000157026.2	674	495	0	0
ENSMUST00000152759.8	813	634	0	0
ENSMUST00000211471.2	357	178	0	0
ENSMUST00000123725.2	658	479	0	0
ENSMUST00000192880.6	3746	3567	0	0
ENSMUST00000111977.8	4100	3921	0	0
ENSMUST00000066859.13	4361	4182	0	0
ENSMUST00000192919.6	2976	2797	0	0
ENSMUST00000123238.2	4300	4121	0	0
ENSMUST00000148225.2	3415	3236	0	0
ENSMUST00000194688.2	631	452	0	0
ENSMUST00000111976.9	4365	4186	0	0
ENSMUST00000024486.14	1332	1153	170.644	49.6585
ENSMUST00000118784.8	1404	1225	0	0
ENSMUST00000139170.8	666	487	0	0
ENSMUST00000107915.10	332	153	6.356	13.9388
ENSMUST00000144070.3	569	390	0	0
ENSMUST00000164178.2	16451	16272	0	0
ENSMUST00000117564.8	16481	16302	0	0
ENSMUST00000197503.2	3205	3026	0	0
ENSMUST00000150470.2	595	416	0	0
ENSMUST00000130056.2	2114	1935	0	0
ENSMUST00000063251.3	488	309	0	0
ENSMUST00000018355.11	510	331	0	0
ENSMUST00000109376.9	571	392	0	0
ENSMUST00000164567.4	497	318	0	0
ENSMUST00000044953.3	1695	1516	0	0
ENSMUST00000109374.2	1479	1300	0	0
ENSMUST00000037268.6	1204	1025	0	0
ENSMUST00000123354.8	306	127	19.1994	50.7242
ENSMUST00000106677.8	3513	3334	362.293	36.4607
ENSMUST00000106676.8	962	783	0	0
ENSMUST00000049527.7	3359	3180	353.508	37.2995
ENSMUST00000155532.2	376	197	0	0
ENSMUST00000145967.8	1330	1151	0	0
ENSMUST00000028619.5	1902	1723	0	0
ENSMUST00000127084.8	1758	1579	0	0
ENSMUST00000146580.2	668	489	29	19.8985
ENSMUST00000141955.2	727	548	0	0
ENSMUST00000056649.13	2847	2668	0	0
ENSMUST00000109895.2	2530	2351	1	0.142718
ENSMUST00000037146.10	2686	2507	0	0
ENSMUST00000152257.2	849	670	0	0
ENSMUST00000122886.8	3571	3392	0	0
ENSMUST00000156196.2	2730	2551	0	0
ENSMUST00000151936.2	758	579	0	0
ENSMUST00000063132.6	1249	1070	0	0
ENSMUST00000017142.3	731	552	0	0
ENSMUST00000017147.8	1191	1012	0	0
ENSMUST00000109370.2	1195	1016	0	0
ENSMUST00000155105.2	2314	2135	0	0
ENSMUST00000099972.5	9767	9588	0	0
ENSMUST00000141094.8	1508	1329	0	0
ENSMUST00000135919.8	1826	1647	0	0
ENSMUST00000126312.2	2936	2757	0	0
ENSMUST00000031723.14	715	536	0	0
ENSMUST00000111038.8	855	676	0	0
ENSMUST00000111039.3	706	527	0	0
ENSMUST00000037218.2	1110	931	0	0
ENSMUST00000126974.2	693	514	0	0
ENSMUST00000155559.8	3085	2906	0	0
ENSMUST00000020938.8	2541	2362	0	0
ENSMUST00000146408.8	828	649	0	0
ENSMUST00000144972.2	794	615	127	69.2883
ENSMUST00000111035.2	988	809	0	0
ENSMUST00000031728.5	881	702	484	231.334
ENSMUST00000197624.5	827	648	0	0
ENSMUST00000031727.10	5440	5261	1	0.0637769
ENSMUST00000193638.6	2253	2074	0	0
ENSMUST00000195394.6	2584	2405	0	0
ENSMUST00000191689.6	2754	2575	0	0
ENSMUST00000195011.6	2282	2103	0	0
ENSMUST00000192704.6	2859	2680	0	0
ENSMUST00000074144.11	4656	4477	66	4.94639
ENSMUST00000192031.2	3353	3174	0	0
ENSMUST00000194972.2	900	721	0	0
ENSMUST00000195345.2	598	419	0	0
ENSMUST00000192428.2	4537	4358	1.00436	0.0773273
ENSMUST00000191891.2	571	392	0	0
ENSMUST00000106674.8	2035	1856	0	0
ENSMUST00000020941.11	919	740	0	0
ENSMUST00000143578.2	582	403	0	0
ENSMUST00000031726.15	1860	1681	0	0
ENSMUST00000167225.2	712	533	157.871	99.3816
ENSMUST00000143495.8	1285	1106	0	0
ENSMUST00000111023.8	1471	1292	0.989956	0.25709
ENSMUST00000111027.8	1610	1431	0	0
ENSMUST00000111020.8	1470	1291	2.16564	0.562849
ENSMUST00000150063.9	1569	1390	0	0
ENSMUST00000168746.8	802	623	0	0
ENSMUST00000170293.8	993	814	0	0
ENSMUST00000142252.8	1383	1204	0	0
ENSMUST00000125868.2	918	739	0	0
ENSMUST00000144667.2	599	420	24.9736	19.951
ENSMUST00000145238.2	715	536	0	0
ENSMUST00000132525.8	836	657	0	0
ENSMUST00000140139.2	1077	898	0	0
ENSMUST00000107909.8	6436	6257	25	1.34062
ENSMUST00000092794.12	1855	1676	0	0
ENSMUST00000148013.8	1748	1569	0	0
ENSMUST00000138790.8	2516	2337	0	0
ENSMUST00000144699.8	405	226	0	0
ENSMUST00000107908.2	695	516	0	0
ENSMUST00000126293.2	684	505	0	0
ENSMUST00000017144.3	535	356	0	0
ENSMUST00000017148.8	628	449	0	0
ENSMUST00000149370.2	380	201	0	0
ENSMUST00000142861.2	1460	1281	76.5729	20.0566
ENSMUST00000002064.15	1160	981	0	0
ENSMUST00000135529.8	772	593	0	0
ENSMUST00000110389.10	657	478	21.4271	15.0407
ENSMUST00000142737.3	676	497	0	0
ENSMUST00000107903.8	3721	3542	0.999973	0.0947264
ENSMUST00000143720.8	3828	3649	0	0
ENSMUST00000018572.11	3758	3579	2.73654e-05	2.5655e-06
ENSMUST00000107904.3	2673	2494	0	0
ENSMUST00000153961.8	805	626	0	0
ENSMUST00000153787.2	760	581	0	0
ENSMUST00000109367.10	876	697	0	0
ENSMUST00000165980.2	488	309	0	0
ENSMUST00000167427.2	601	422	0	0
ENSMUST00000013842.12	2501	2322	0	0
ENSMUST00000111247.8	2435	2256	79	11.7495
ENSMUST00000125361.2	980	801	0	0
ENSMUST00000155109.2	600	421	0	0
ENSMUST00000152432.2	1015	836	0	0
ENSMUST00000136088.8	508	329	0	0
ENSMUST00000139395.8	1592	1413	0	0
ENSMUST00000145500.2	405	226	4.07895	6.05579
ENSMUST00000198601.2	689	510	0	0
ENSMUST00000136565.8	633	454	3.54769	2.62193
ENSMUST00000149292.8	471	292	0	0
ENSMUST00000125489.2	432	253	0	0
ENSMUST00000196154.2	3100	2921	0	0
ENSMUST00000031725.10	1549	1370	43.3734	10.6227
ENSMUST00000156731.8	548	369	0	0
ENSMUST00000099974.10	2604	2425	0	0
ENSMUST00000147402.2	359	180	0	0
ENSMUST00000143974.2	1623	1444	0	0
ENSMUST00000152549.8	1534	1355	0	0
ENSMUST00000143602.8	1354	1175	0	0
ENSMUST00000123859.8	1574	1395	0	0
ENSMUST00000153602.8	1334	1155	0	0
ENSMUST00000156830.8	367	188	0	0
ENSMUST00000130499.2	610	431	0	0
ENSMUST00000145766.2	1887	1708	0	0
ENSMUST00000152413.2	462	283	0	0
ENSMUST00000126367.8	632	453	0	0
ENSMUST00000047929.13	2083	1904	0	0
ENSMUST00000135683.3	1705	1526	0	0
ENSMUST00000080167.11	2306	2127	0	0
ENSMUST00000127134.2	1841	1662	0	0
ENSMUST00000198866.5	3072	2893	0	0
ENSMUST00000031729.13	2926	2747	0	0
ENSMUST00000200190.5	512	333	0	0
ENSMUST00000199054.5	2966	2787	0	0
ENSMUST00000196471.5	2839	2660	0	0
ENSMUST00000198783.5	2973	2794	0	0
ENSMUST00000199957.2	377	198	0	0
ENSMUST00000197705.2	649	470	0	0
ENSMUST00000196375.2	454	275	1.46141	1.78308
ENSMUST00000196450.5	736	557	0	0
ENSMUST00000199069.2	854	675	0	0
ENSMUST00000041099.5	2729	2550	0	0
ENSMUST00000020948.15	7423	7244	93.106	4.31252
ENSMUST00000106669.3	5052	4873	0	0
ENSMUST00000110387.4	2695	2516	0	0
ENSMUST00000152806.8	2024	1845	0	0
ENSMUST00000175885.8	2264	2085	0	0
ENSMUST00000146142.2	540	361	0	0
ENSMUST00000177191.2	426	247	0	0
ENSMUST00000156625.3	283	104	0	0
ENSMUST00000106899.4	3046	2867	0	0
ENSMUST00000027372.8	2220	2041	0	0
ENSMUST00000006774.11	2736	2557	0	0
ENSMUST00000165031.8	673	494	0	0
ENSMUST00000107644.2	2187	2008	7	1.16968
ENSMUST00000128420.9	1451	1272	0	0
ENSMUST00000144708.2	739	560	0	0
ENSMUST00000003554.11	1847	1668	0	0
ENSMUST00000170638.2	990	811	0	0
ENSMUST00000170700.2	493	314	0	0
ENSMUST00000190313.2	1451	1272	0	0
ENSMUST00000053389.5	1125	946	0	0
ENSMUST00000047045.10	2152	1973	0	0
ENSMUST00000239229.2	362	183	0	0
ENSMUST00000120709.8	5790	5611	0	0
ENSMUST00000120796.8	3540	3361	0	0
ENSMUST00000119786.8	3624	3445	0	0
ENSMUST00000192840.2	1012	833	0	0
ENSMUST00000145077.3	1281	1102	0	0
ENSMUST00000193606.2	442	263	0	0
ENSMUST00000132773.2	3424	3245	0	0
ENSMUST00000110386.2	1898	1719	0	0
ENSMUST00000154021.2	1753	1574	0	0
ENSMUST00000055081.14	3163	2984	0	0
ENSMUST00000111237.9	4409	4230	0	0
ENSMUST00000094801.5	3408	3229	0	0
ENSMUST00000150215.2	4232	4053	0	0
ENSMUST00000150266.2	363	184	0	0
ENSMUST00000111238.8	4590	4411	0	0
ENSMUST00000033236.9	2689	2510	117	15.6402
ENSMUST00000209175.2	744	565	0	0
ENSMUST00000187137.7	2434	2255	0	0
ENSMUST00000191081.7	2007	1828	0	0
ENSMUST00000188569.7	1826	1647	0	0
ENSMUST00000186422.7	2410	2231	0	0
ENSMUST00000190638.7	635	456	0	0
ENSMUST00000190950.7	338	159	0	0
ENSMUST00000191486.2	368	189	2	3.55058
ENSMUST00000040548.14	2419	2240	0	0
ENSMUST00000111007.8	1318	1139	2	0.589166
ENSMUST00000037620.14	1456	1277	0	0
ENSMUST00000126904.2	514	335	0	0
ENSMUST00000154708.8	663	484	0	0
ENSMUST00000133705.2	349	170	0	0
ENSMUST00000196366.2	609	430	0	0
ENSMUST00000151497.8	405	226	0	0
ENSMUST00000079949.13	2588	2409	0	0
ENSMUST00000130118.2	649	470	53	37.8364
ENSMUST00000093365.12	1290	1111	0	0
ENSMUST00000130060.2	898	719	0	0
ENSMUST00000150168.8	493	314	0	0
ENSMUST00000073308.11	2269	2090	0	0
ENSMUST00000151847.2	185	18.63	0	0
ENSMUST00000102930.10	2174	1995	0	0
ENSMUST00000063232.7	1320	1141	0	0
ENSMUST00000144238.2	765	586	0	0
ENSMUST00000141002.8	1033	854	0	0
ENSMUST00000139886.2	820	641	0	0
ENSMUST00000014080.13	662	483	0	0
ENSMUST00000111750.8	729	550	0	0
ENSMUST00000139213.8	476	297	0	0
ENSMUST00000111751.8	889	710	0	0
ENSMUST00000155612.8	433	254	0	0
ENSMUST00000147178.5	469	290	0	0
ENSMUST00000150535.8	473	294	0	0
ENSMUST00000153816.6	367	188	0	0
ENSMUST00000146733.5	312	133	0	0
ENSMUST00000123913.8	528	349	0	0
ENSMUST00000152744.2	467	288	0	0
ENSMUST00000126006.3	184	18.2087	0	0
ENSMUST00000140079.8	5892	5713	0	0
ENSMUST00000131494.8	5720	5541	0	0
ENSMUST00000043578.13	5862	5683	0	0
ENSMUST00000139756.8	435	256	0	0
ENSMUST00000131467.8	585	406	0	0
ENSMUST00000150761.8	4264	4085	0	0
ENSMUST00000151281.8	3533	3354	0	0
ENSMUST00000139838.8	792	613	0	0
ENSMUST00000132207.2	684	505	0	0
ENSMUST00000142304.2	445	266	0	0
ENSMUST00000151015.2	817	638	0	0
ENSMUST00000130338.2	720	541	0	0
ENSMUST00000163727.4	5604	5425	0	0
ENSMUST00000056146.2	1266	1087	0	0
ENSMUST00000150956.2	2364	2185	0	0
ENSMUST00000109359.8	2179	2000	0	0
ENSMUST00000109358.8	2056	1877	0	0
ENSMUST00000103103.10	2304	2125	0	0
ENSMUST00000103104.2	2243	2064	0	0
ENSMUST00000154940.2	4113	3934	0	0
ENSMUST00000132701.3	2008	1829	0	0
ENSMUST00000058960.14	2299	2120	0	0
ENSMUST00000128101.9	1930	1751	0	0
ENSMUST00000198618.5	636	457	0	0
ENSMUST00000152389.8	2034	1855	0	0
ENSMUST00000146235.2	596	417	0	0
ENSMUST00000196608.2	4705	4526	0	0
ENSMUST00000033290.12	2955	2776	0	0
ENSMUST00000140593.9	2998	2819	0	0
ENSMUST00000106139.8	2233	2054	42	6.86089
ENSMUST00000063669.8	2644	2465	0	0
ENSMUST00000136301.2	698	519	0	0
ENSMUST00000211450.2	673	494	0	0
ENSMUST00000146211.2	546	367	0	0
ENSMUST00000149876.2	558	379	0	0
ENSMUST00000130182.2	769	590	0	0
ENSMUST00000135989.2	604	425	0	0
ENSMUST00000201203.4	6110	5931	0	0
ENSMUST00000114716.4	2220	2041	0	0
ENSMUST00000202951.4	3947	3768	0	0
ENSMUST00000202050.4	3746	3567	0	0
ENSMUST00000201234.2	491	312	0	0
ENSMUST00000202774.4	600	421	0	0
ENSMUST00000202008.2	2274	2095	0	0
ENSMUST00000028617.7	3736	3557	59	5.56544
ENSMUST00000144390.8	1308	1129	0	0
ENSMUST00000152454.8	1659	1480	0	0
ENSMUST00000150930.2	730	551	0	0
ENSMUST00000137427.8	4908	4729	0	0
ENSMUST00000017151.2	2456	2277	0	0
ENSMUST00000109356.2	1220	1041	0	0
ENSMUST00000000287.9	2097	1918	37	6.47269
ENSMUST00000074671.9	420	241	0	0
ENSMUST00000205641.2	424	245	0	0
ENSMUST00000217812.2	437	258	0	0
ENSMUST00000017153.4	2458	2279	1	0.147227
ENSMUST00000142909.2	797	618	0	0
ENSMUST00000200695.4	730	551	0	0
ENSMUST00000069705.11	2922	2743	0	0
ENSMUST00000201167.4	2922	2743	0	0
ENSMUST00000201917.4	3579	3400	0	0
ENSMUST00000200990.4	3267	3088	0	0
ENSMUST00000202757.4	3466	3287	0	0
ENSMUST00000201918.4	2352	2173	0	0
ENSMUST00000201168.4	3199	3020	0	0
ENSMUST00000202060.4	3121	2942	0	0
ENSMUST00000201817.4	3305	3126	0	0
ENSMUST00000201225.4	2646	2467	0	0
ENSMUST00000114700.9	3296	3117	0	0
ENSMUST00000200850.2	940	761	0	0
ENSMUST00000201523.2	577	398	0	0
ENSMUST00000202565.2	839	660	0	0
ENSMUST00000202109.5	768	589	0	0
ENSMUST00000201901.2	408	229	0	0
ENSMUST00000201014.2	644	465	0	0
ENSMUST00000061938.14	819	640	0	0
ENSMUST00000121228.2	704	525	0	0
ENSMUST00000082339.4	300	121	0	0
ENSMUST00000062620.9	410	231	0	0
ENSMUST00000107898.8	3120	2941	0	0
ENSMUST00000140549.2	776	597	0	0
ENSMUST00000036649.8	2607	2428	19	2.62565
ENSMUST00000135431.8	3646	3467	0	0
ENSMUST00000162807.9	3132	2953	2	0.227247
ENSMUST00000059049.8	3492	3313	0	0
ENSMUST00000170144.2	407	228	0	0
ENSMUST00000163799.9	1723	1544	34	7.38862
ENSMUST00000032927.14	1400	1221	0	0
ENSMUST00000210192.2	1258	1079	0	0
ENSMUST00000172630.8	789	610	0	0
ENSMUST00000174291.8	903	724	0	0
ENSMUST00000167888.9	1049	870	0	0
ENSMUST00000172662.2	430	251	0	0
ENSMUST00000173270.8	670	491	0	0
ENSMUST00000174083.2	731	552	0	0
ENSMUST00000174140.2	649	470	0	0
ENSMUST00000164479.9	1375	1196	0	0
ENSMUST00000142327.2	2923	2744	0	0
ENSMUST00000103220.4	6745	6566	28.3959	1.45106
ENSMUST00000140868.2	593	414	0	0
ENSMUST00000143481.2	722	543	0	0
ENSMUST00000131435.2	733	554	44.6041	27.0145
ENSMUST00000101610.10	2333	2154	0	0
ENSMUST00000036320.12	1790	1611	0	0
ENSMUST00000150632.8	645	466	0	0
ENSMUST00000148761.8	902	723	0	0
ENSMUST00000134267.8	714	535	0	0
ENSMUST00000139742.8	619	440	0	0
ENSMUST00000146879.8	467	288	0	0
ENSMUST00000137370.8	538	359	0	0
